log_pct_unbound,canonical_smiles
1.8333383889393977,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1
1.8167714123333465,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
1.8167714123333465,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
1.8133140589458348,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
1.8062478271957905,CC1CNC(Nc2c(Cl)cccc2Cl)=N1
1.8025684983139565,Cc1cccc(C)c1OCC(C)N
1.7989267385772014,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCN(C3CCN(C)CC3)CC2)c(C)c1
1.795184589682424,CCCc1cc(=O)[nH]c(=S)[nH]1
1.795184589682424,CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1CCC(F)(F)CC1
1.7836892363473165,C[C@H]([C@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1
1.7836892363473165,COC[C@@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O
1.775683249026044,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1
1.767526899408382,CC(C)NCC(O)COc1cccc2[nH]ccc12
1.7591388162811665,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O
1.7548068553544234,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
1.7548068553544234,Cn1c(=O)c2[nH]cnc2n(C)c1=O
1.7460890430562002,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
1.7416242575038121,CNC1(c2ccccc2Cl)CCCCC1=O
1.7371130943059614,O=C(O)c1cccnc1
1.7325545798514321,CCc1cc(C(N)=S)ccn1
1.7325545798514321,CC1=C(CC(=O)NCc2ccc(C(=N)N)cc2)C(=O)N(NS(=O)(=O)c2c(C)cccc2Cl)CC1
1.7325545798514321,CN1CCC(N2CCN(C(=O)[C@H](NC(=O)c3ccc4cc[nH]c4c3)c3ccccc3)CC2)CC1
1.7279477095447968,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
1.7279477095447968,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1
1.723291446477584,COc1ccccc1-c1csc(-n2ncc(C#N)c2N)n1
1.7185016888672742,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12
1.7185016888672742,CNC(=O)c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1
1.7137424784090824,CC1(C)CNC(=O)c2sc(N3CCOCC3)nc2C1
1.708845638048179,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCC(C3CCN(C)CC3)CC2)c(C)c1
1.708845638048179,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
1.708845638048179,CC(C)(N)C(=O)N[C@H](COCc1ccc(F)cc1F)C(=O)N1CCC2=NN(CC(F)(F)F)C(=O)[C@]2(Cc2ccccn2)C1
1.708845638048179,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
1.6989700043360187,CC(C)(C)[C@@H](O)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN
1.6989700043360187,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1
1.6989700043360187,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1
1.6989700043360187,CC(C)C[C@H](CN)CC(=O)O
1.6989700043360187,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
1.683677298818692,COCCNCC(=O)NC12CC3CC(CC(C3)C1)C2
1.683677298818692,Cc1cc(-n2cnc3ccc(N[C@@H](C)c4ncc(F)cn4)nc32)n[nH]1
1.683677298818692,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1
1.678518379040114,COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O
1.678518379040114,Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl
1.6732052817790453,N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2c1
1.6679196853173615,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1
1.6679196853173615,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1
1.6625689669332602,Cc1cccc(CN2CCC3(CC2)CCN(C(=O)c2ccccc2)CC3)c1
1.6571515019009666,CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc1ccc(OC)cc1
1.6571515019009666,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
1.6571515019009666,CN(C)C(C)(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1
1.6516656039229356,Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@](C)(Cc3ccc(F)cc3)C(=O)O)CC2)CC1
1.646109521978848,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1
1.646109521978848,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1
1.640481436970422,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
1.640481436970422,Nc1nc2c(c(N3CC[C@@H](N)C3)n1)CCCc1ccccc1-2
1.611617110554336,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
1.6057358938767468,C[C@@H](Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1
1.5936183081295359,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1
1.5936183081295359,O=C(CN1CCN(CCC2CCOCC2)CC1)NC12CC3CC(CC(C3)C1)C2
1.5936183081295359,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
1.5936183081295359,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
1.587598729721245,C[C@@](C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)C1CCCC1
1.587598729721245,C[N+](C)(Cc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1)C1CCOCC1
1.587598729721245,CN1CCC[C@@H]1Cc1c[nH]c2ccc(Nc3ncccc3[N+](=O)[O-])cc12
1.575187844927661,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1
1.575187844927661,COCCOc1nc(N)c2[nH]c(=O)n(Cc3ccccc3)c2n1
1.575187844927661,COCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1
1.5689054149828787,O=C(NCc1ccc(OCC(F)(F)F)nc1)C1c2ccccc2C(=O)N1CCc1ccccn1
1.5689054149828787,NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21
1.5689054149828787,c1nc(Cc2ccsc2)c[nH]1
1.5626496722119168,COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1
1.5626496722119168,c1ccc([C@H]([C@@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1
1.543322900646912,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1
1.543322900646912,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
1.5368108659915416,N#C[C@@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@@H]1c1ccccc1
1.5301996982030823,Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1
1.5301996982030823,c1ccc([C@H]([C@@H](c2ccccc2)N2CCCC2)N2CCCC2)cc1
1.5301996982030823,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1.5301996982030823,CC(=O)N1CCN(c2nc3c(c(N(C)Cc4cc5ccccc5cn4)n2)CN(C(C)C)C3=O)CC1
1.5169318088680128,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1
1.5169318088680128,c1ccc([C@@H]([C@H](c2ccccc2)N2CCCC2)N2CCCC2)cc1
1.5033820634737327,c1ccc([C@@H]([C@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1
1.496514518697745,N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCCCCc1ccc(OCC(O)CO)cc1
1.496514518697745,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21
1.4896772916636984,CC(C)(C)S(=O)(=O)CCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1
1.4896772916636984,CC(C)(C)NC(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1
1.4896772916636984,Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)nn1C[C@H](O)CN
1.4896772916636984,CC(C)(C)NC(=O)CN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1
1.4896772916636984,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O
1.4896772916636984,COc1ccnc(CCc2nc3cccnc3[nH]2)c1
1.4756711883244298,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1
1.4756711883244298,CC(C(=O)O[C@@H]1CC[N+](C)(C)C1)(c1ccccc1)C1CCCC1
1.4686426683915113,N#C[C@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@H]1c1ccccc1
1.454387467146955,N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1
1.4473131088235682,Cc1cnc(-c2c(F)ccc(F)c2CCNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1
1.440121603187804,COCCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1
1.4328090050331683,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C
1.4255342204982635,NC(=O)N1c2ccccc2C=Cc2ccccc21
1.4255342204982635,Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl
1.4255342204982635,O=C(c1c2ccccc2cc2ccccc12)N1CCC(N2CCC[C@@H](C(=O)N3CCOCC3)C2)CC1
1.4181354984252321,CS(=O)(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1
1.4181354984252321,CN(C)CCC1CCN(c2cc(C(=O)NC[C@H]3CC[C@H](CNC(=O)OC4CCOCC4)CC3)c3ccccc3n2)CC1
1.4181354984252321,COc1ccc(-c2c(C(=O)N3CCC[C@H]3CO)cc3cccnn23)cc1
1.4181354984252321,C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
1.4107772333772097,CCOc1ccc([C@@H](C)Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)cc1F
1.4107772333772097,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCS(=O)(=O)CC2)cc1
1.4107772333772097,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N(C)Cc2ccc(C3=NCCN3)cc2)c(C)c1
1.4032921451582543,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12
1.395850376018781,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
1.395850376018781,Nc1nc2ccc(F)cc2s1
1.395850376018781,CCN(CCO)C(=O)c1cc2cccnc2n1-c1cccc(C(F)(F)F)c1
1.388278863459639,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
1.3807537708039002,O=C(O)CNC(=O)c1ncccc1O
1.3807537708039002,CN(CCCOCCOCCc1ccccc1)CCc1ccc(O)c2nc(O)sc12
1.3807537708039002,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O
1.3653007486379873,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
1.3653007486379873,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1
1.3653007486379873,CC(C)(C)NC(=O)NCCN1CCC(O)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1
1.3653007486379873,Cc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl
1.3653007486379873,O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12
1.3577443251803758,CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1
1.3498600821923312,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1
1.3498600821923312,N#Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
1.3498600821923312,O=S(=O)(NC1CCNCC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F
1.3498600821923312,NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccccc3)sc12
1.3422252293607904,CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1
1.3422252293607904,Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1
1.3422252293607904,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
1.3422252293607904,O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
1.3422252293607904,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1
1.334252642334231,CCOc1ccc([C@@H](C)Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)cc1
1.334252642334231,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
1.334252642334231,Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2
1.3265406685165617,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
1.3265406685165617,CCCn1c(=O)[nH]c(=O)c2nc[nH]c21
1.3265406685165617,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F
1.3265406685165617,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
1.318689269947746,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ncccc1F
1.318689269947746,CN(CCNCCc1ccc(O)c2nc(O)sc12)C(=O)CCOCCc1ccccc1
1.318689269947746,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1
1.3106933123433606,CN(C)CCC=C1c2ccccc2COc2ccccc21
1.3106933123433606,CC(C)NC[C@H](O)COc1cccc2ccccc12
1.3106933123433606,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
1.3027637084729817,CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1
1.3027637084729817,c1ccc2[nH]c(CCc3nc4ccccc4[nH]3)nc2c1
1.3027637084729817,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
1.294686624279443,COCCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1
1.2785249647370174,O=c1cc(N2CCOCC2)nc(NCc2ccccc2)[nH]1
1.2785249647370174,Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2
1.2785249647370174,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1
1.2785249647370174,C[C@@H](CC(=O)OC(C)(C)C)NC(=O)C1=NO[C@@H](C(O)(C(F)(F)F)C(F)(F)F)C1
1.2785249647370174,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1
1.2785249647370174,Cc1cccc([C@H](C)c2c[nH]c(=S)[nH]2)c1C
1.2785249647370174,CNCCCN1c2ccccc2CCc2ccccc21
1.2785249647370174,Cc1ccc(S(=O)(=O)NCCSc2nnnn2-c2ccc(C(N)=O)cc2)cc1
1.5101426994025733,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1
1.2704459080179626,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
1.2704459080179626,CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc32)n[nH]1
1.2704459080179626,CCCN(c1cccc(S(C)(=O)=O)c1)P(=O)(c1ccccc1)c1ccccc1
1.262213705476417,O=C(O)[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
1.262213705476417,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
1.254064452914338,CC(C)NC[C@@H](O)COc1cccc2ccccc12
1.254064452914338,CC(C)Cn1cnc2c(N)nc3ccccc3c21
1.254064452914338,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
1.254064452914338,O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@H]3CCC[C@@H]3OCc3ccccc3)c2s1
1.254064452914338,O=C(NCc1cccc(OC(F)(F)F)c1)C1c2ccccc2C(=O)N1CCc1ncc(F)cn1
1.254064452914338,C[C@H](CN(C(=O)c1ccc(C#N)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1
1.2457593559672768,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12
1.2375437381428744,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)n[nH]1
1.2375437381428744,CN(C)CCCN1c2ccccc2CCc2ccccc21
1.2375437381428744,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
1.2375437381428744,CCCNC(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1
1.229425847920695,CCOc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1
1.229425847920695,CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1
1.229425847920695,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1
1.229425847920695,CCNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(CCN(CC)C3=O)C2)CC1
1.229425847920695,Cc1nccnc1-c1ccc(CC(=O)N[C@H](C)c2ccc(OCC(F)(F)F)cn2)cc1
1.220892249219519,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCOCC2)cc1
1.220892249219519,O=C(c1ccccc1)N1CCC2(CCN(Cc3cccc(Cl)c3)CC2)CC1
1.212720154417842,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCCNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CC2CCCCC2)NC(=O)[C@@H]2CCCN2C1=O
1.2041199826559248,C[C@@](O)(C(=O)Nc1ccc(S(C)(=O)=O)cc1Cl)C(F)(F)F
1.2041199826559248,O=c1cc(Cn2c(C3CCC3)nc3nccnc32)c2ccc(F)c(F)c2[nH]1
1.2041199826559248,CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1
1.2041199826559248,C[C@@H](CC(=O)OC(C)(C)C)NC(=O)C1=NOC(C(O)(C(F)(F)F)C(F)(F)F)C1
1.2041199826559248,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1
1.2041199826559248,Cc1nn(-c2ccccc2)c(NS(=O)(=O)c2cccc(CN3CCOCC3)c2)c1C(=O)N[C@@H](C)C(C)(C)C
1.2041199826559248,CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1
1.2041199826559248,OCCNC(=S)NCc1cccc(Cl)c1F
1.1958996524092338,COc1ccc(CCC[N+](C)(CCCc2ccc(OC)cc2)CCNC(=O)c2nc(Cl)c(N)nc2N)cc1
1.1958996524092338,COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1
1.1875207208364633,COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)c1
1.1875207208364633,C[S+]([O-])Cc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCOCC2)c2ccccc12
1.1789769472931693,CC(O)(C(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)C(F)(F)F
1.1789769472931693,O=c1nc(N2CCOCC2)cc(N(CCO)Cc2cccc3ccccc23)[nH]1
1.1789769472931693,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1
1.1789769472931693,CCCN(c1ccon1)P(=O)(c1ccccc1)c1ccccc1
1.1789769472931693,CCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1
1.1789769472931693,CC(=O)N1CCN(c2nc(NCc3ccc(OC(F)(F)F)cc3)c3c(n2)C(=O)N(C(C)C)C3)CC1
1.1789769472931693,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C[C@H]3CCCN3)ccc12
1.1705550585212086,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1
1.1705550585212086,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1
1.1619666163640747,O=P(c1ccccc1)(c1ccccc1)N(Cc1ccccn1)c1cccnc1
1.1619666163640747,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
1.1532049000842846,CC(=O)N1CCN(c2nc(NCC(C)c3ccc(Cl)cc3)c3c(n2)C(=O)N(C(C)C)C3)CC1
1.1445742076096164,Cc1cc(C)c(S(=O)(=O)NCc2ccncc2)c(C)c1
1.1445742076096164,c1cncc(Nc2ncc(-c3ccncn3)c(-c3ccco3)n2)c1
1.1445742076096164,COc1ncc(-c2cccc(C#N)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1
1.1445742076096164,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
1.1445742076096164,CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1
1.1445742076096164,CCN(CCO)C(=O)c1oc2cccnc2c1-c1cccc(C(F)(F)F)c1
1.1445742076096164,COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1
1.1274287778515988,C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c1ccc(O)c(CO)c1
1.1274287778515988,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1
1.1274287778515988,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1
1.1189257528257768,CNCCC=C1c2ccccc2CCc2ccccc21
1.1189257528257768,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1C1CCOCC1
1.1189257528257768,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1
1.110252917353403,O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
