pchembl_value,canonical_smiles
5.3,O=C(O)c1ccccc1N[C@H](c1ccccc1)c1ccc2cccnc2c1O
7.4,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1
6.2,Cc1cc(O)c(C(C)C)cc1/N=C\c1ccccc1O
5.0,COc1cccc(Cn2c(=O)c(-c3cccc(Cl)c3)nc3cncnc32)c1
4.5,N#CC(C#N)=Cc1ccc([N+](=O)[O-])c(O)c1
4.4,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3ccnc(c13)C2=O
4.4,c1ccc(-c2cccc(N3CCCC4(CCNCC4)C3)c2)cc1
5.8,N#Cc1cccc(-c2nc(NCc3cccnc3)c3ccccc3n2)c1
4.4,C[C@H](CO)NC(=O)[C@H](C)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1
4.4,CCNc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(C)c2n1
5.5,CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1
5.4,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(N3CCNCC3)nc21
4.4,CN(C)c1ncc2ncc(=O)n(Cc3cccs3)c2n1
5.5,Cn1c(=S)c2nc(SCCN3CCCC3)[nH]c2n(C)c1=O
4.9,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(C[C@H](O)CO)c3C[C@H]2CN1C(=O)c1ccccc1
6.1,NS(=O)(=O)c1cc(Br)c(/N=N\c2ccc(O)c3ncccc23)c(Br)c1
5.5,O=C(O)CSc1cc(-c2ccccc2)nc2ccccc12
5.2,N[C@@H](CC1=CS(=O)(=O)c2ccc(Cl)cc21)C(=O)O
4.5,COc1ccc(C(=O)[C@H]2[C@H]3[C@@H](C(=O)[C@@H]4OC[C@H]3O4)[C@H]3C=Cc4ccccc4N32)c(OC)c1
4.9,NCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
4.8,O=c1c(CCc2ccccc2)nc2cncnc2n1Cc1ccccc1Cl
5.6,C/C(=N/Nc1ccc2ccccc2n1)c1ccccc1O
4.4,NC(=O)CI
4.5,O=C(Nc1cccc(F)c1)N1CCC2(CC1)CCN(S(=O)(=O)c1ccccc1)CC2
4.5,O=c1cnc2cnc(N3CCOCC3)nc2n1Cc1cccs1
4.5,C[C@@H](COc1ccccc1)N(CCCl)Cc1ccccc1
5.1,CC(C)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
6.3,CNc1nc(-c2c(C)noc2C)nc2ccccc12
4.4,CC(C)C[C@@H](CC(=O)N[C@H](CC(=O)N[C@@H]1CCNC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)CC(C)C)C(C)C)NC(=O)[C@@H]1CCCC[C@H]1N
4.5,CC(=O)/C(C)=N\O
5.0,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(OCc3ccccc3)nc21
8.6,CCOC(=O)OCC1OC(C#Cc2ccc(C(C)(C)C)cc2)C=CC1OC(=O)OCC
5.7,CCC/C=C(\CCC)C(NS(=O)(=O)c1cccc2cccnc12)c1ccc(-c2ccccc2)cc1
5.5,C[C@@H](C(=O)Cc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1
4.6,C[C@@H]1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3
6.4,COCCNc1ccnc(-c2ccccc2C(F)(F)F)n1
4.6,COc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(C[C@H]3CCCO3)c2n1
5.4,O=C(O)c1ccccc1C1c2ccccc2Oc2ccccc21
6.0,COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(C)c3n2)c1
6.0,CN(Cc1ccco1)c1ncnc2ccc(-c3ccccc3C(F)(F)F)cc12
4.4,S=C([S-])O[C@@H]1C[C@@H]2C[C@H]1[C@@H]1CCC[C@H]21.[K+]
5.0,Cc1onc(O)c1C[C@H](N)C(=O)O
5.6,O=C(c1ccncc1)N1CCC2(CC1)CN(c1ccccc1)C2
4.7,O=C(Nc1ccccc1)[C@@]12C[C@@H]1/C(=N/O)c1ccccc1O2
4.6,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C)c(F)c4F)c3C[C@H]2CN1C(=O)c1ccccc1
4.4,O=C(/C=C\c1ccc(O)c(O)c1)OCCc1ccccc1
6.4,COc1cccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)c1
5.8,Cc1noc(C)c1-c1cc(N2CCN(C)CC2)ncn1
5.1,N=C(N)SCc1ccc(Cl)cc1Cl.O=[N+]([O-])c1c(O)c(Cl)cc(Cl)c1Cl
5.5,COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1
4.7,COc1ccc(-c2nc(C(=O)N3CCN(C)CC3)sc2-c2ccc(OC)cc2)cc1
5.2,COc1ccc2nc3c(cc2c1)Cc1ccccc1-3
6.5,CCCC/C=C/C(NC(=O)c1cccs1)c1ccccc1
6.2,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(CCc3ccccc3)c2n1
4.6,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O
5.5,N#CCCN(CC#Cc1ccccc1)OCc1ccccc1
4.4,CCCCCCC/C=C\CCCCCCCCC(=O)O
4.9,CCNc1ncc2nc(-c3cccs3)c(=O)n(CCC#N)c2n1
4.4,CCCCN1CCC[C@@H]1CNC(=O)c1cc(C#N)c2ccccc2c1OC
5.2,COC(=O)NC(/C(C(=O)OC)=C(\C)NCc1ccccc1)c1cccc(F)c1
4.4,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O
5.5,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
5.1,c1ccc2sc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1
4.6,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(N(C)C)nc21
4.9,COc1cccc(Cn2c(=O)c(-c3cccc(C#N)c3)nc3cnc(OC)nc32)c1
5.1,COc1cccc(Cn2c(=O)c(-c3cc(F)cc(F)c3)nc3cnc(N4CCNCC4)nc32)c1
5.6,CN(CCc1ccc(Cl)c(Cl)c1)C[C@@H](O)COc1ccc(NS(C)(=O)=O)cc1
6.3,N#Cc1cccc(-c2cncnc2NCc2cccs2)c1
5.4,NCCSCc1ccccc1Cl
6.0,COc1ccc(CNc2nc(-c3cccc(C#N)c3)nc3ccccc23)c(OC)c1
5.5,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2CO/N=C2/c3cc(OC)ccc3O[C@@H](c3cccc(OC)c3)[C@H]2O)cc1
5.0,COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O
6.5,C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1
6.2,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
5.4,CS(=O)(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(F)c1)C2
5.3,CC(=O)c1ccc(OC2C=CC(c3ccc(Cl)cc3)OC2CO)cc1
4.5,COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cncnc21
5.9,c1ccc2c(Nc3ccncc3)nc(-c3ccc4c(c3)OCO4)nc2c1
5.3,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
7.2,CN(Cc1ccco1)c1cc(-c2cccc(C#N)c2)ncn1
6.3,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(I)c1O
8.0,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1
4.4,COc1ccc(-c2nc3cnc(N4CCNCC4)nc3n(Cc3cccs3)c2=O)cc1
4.9,CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C)c3n2)CC1
7.1,Cc1noc(C)c1-c1cc(NC2CCNCC2)ncn1
4.5,COc1ccc(C(=O)N2CCC[C@@]3(CCN(C(=O)Nc4cccc(F)c4)C3)C2)cc1
5.2,CC(=O)OCC1OC(C#Cc2ccc(C(C)(C)C)cc2)C=CC1OC(C)=O
5.5,Cc1[nH]c2ccccc2c1-c1cc(-c2cc(-c3c(C)[nH]c4ccccc34)nc(N)n2)nc(N)n1
4.9,Cc1ccc(O)c(/N=N\c2ccccc2)n1
8.89,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
4.5,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccccc2)c2ccc(F)cc2)CC1
5.5,BrC(c1cccc2ccccc12)c1cccc2ccccc12
4.9,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
5.4,CCCNC(=O)OC[C@H]1O[C@@H](CCO/N=C\[C@@H](NS(=O)(=O)c2ccc(C)cc2)[C@H](C)/C=C\CC(=O)OC)C=C[C@@H]1Oc1ccc(OC)cc1
5.6,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1
5.5,O=c1c(-c2cccs2)nc2cnc(Oc3ccccc3)nc2n1C1CC1
4.9,COc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(-c3ccccc3)c2n1
5.6,COC(=O)[C@@H]1C[C@H]1[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1
4.9,N#Cc1cccc(-c2nc3cnc(N4CCOCC4)nc3n(Cc3ccc(F)cc3)c2=O)c1
5.0,O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1
5.6,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3c4cccc5[nH]cc(c45)C[C@@H]3N(C)C2)O[C@@]2(O)[C@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O
4.5,CCCCCC1=C2CNC(C)(C(=O)OC)C=C2C(C)C1=O
5.4,CCCCCCC1=Cc2cc(OC)c(OC)cc2C(C(C(C)=O)C(=O)OC)O1
6.2,Cc1noc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)c1C
4.6,O=c1cc(O)cc(/C=C\c2ccc(O)c(O)c2)o1
4.4,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(C(F)(F)F)nc4)c3C[C@H]2CN1C(=O)c1ccccc1
5.7,Nc1n[nH]c2nc3ccccc3nc12
5.5,Sc1ccc2ccccc2c1CNCc1ccccc1
5.0,O=C(c1ccncc1)N1CCC2(CC1)CCN(c1ccccn1)CC2
4.9,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1
5.5,COc1ncc2nc(-c3cccs3)c(=O)n(Cc3cccs3)c2n1
6.1,Nc1cc(S(N)(=O)=O)ccc1SSc1ccc(S(N)(=O)=O)cc1N
5.4,ON(CCc1ccncc1)Cc1ccccc1
5.5,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
5.2,O=C(O)C[S+]([O-])c1ccc2c3c(cccc13)C(=O)c1ccccc1-2
4.4,N[C@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@@H]12)c1ccccc1
4.9,CC(C)CN1CC2(CCN(C(=O)c3ccco3)CC2)C1
5.0,O=C(Nc1ccccc1)N1CCCC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1
5.1,O=S1(=O)[C@@H](c2ccccc2)[C@H](N2CCCCC2)[C@H]1[C@H]1C[C@H]2c3ccccc3[C@@H]1c1ccccc12
5.8,c1ccc(CNc2ncnc3ccc(-c4ccoc4)cc23)cc1
4.5,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
4.9,COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(N3CCOCC3)nc21
5.5,O=c1c(-c2ccccc2)nc2cnc(Oc3ccccc3)nc2n1Cc1cccs1
5.5,COc1ccc(-c2nc3cnc(OC)nc3n(Cc3cccc(OC)c3)c2=O)cc1
5.1,COC(=O)CC[C@@H](C)[C@@H]1CC[C@@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@]21C
4.4,Cn1c(=O)c(-c2ccccc2)nc2cnc(N3CCOCC3)nc21
4.9,COC(=O)N1CCC2(CCN(C(=O)NC(C)C)CC2)CC1
6.0,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1.[Na+]
4.8,COc1ccc2c(=O)cc(-c3ccccc3)oc2c1O
5.6,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@H]5CO[C@@H](C)O[C@@H]5[C@@H](O)[C@H]3O)[C@@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1O
4.9,CCNc1ncc2ncc(=O)n(Cc3cccc(OC)c3)c2n1
4.9,NCCCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1
4.7,CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1
4.6,CN1CC[C@]2(C)c3cc(O)ccc3N(C)[C@@H]12
6.1,COc1ccc2[nH]cc(CCNc3ccnc(-c4cccnc4)n3)c2c1
5.3,CCC[C@@H]1C[C@@]1(CCC)C(NC(=O)c1cccs1)c1ccc(Cl)cc1
4.5,COc1cccc(Nc2ncc3nc(C)c(=O)n(-c4ccccc4)c3n2)c1
5.2,c1ccc2c(c1)-c1nc3ccccc3cc1[C@H]2N1CCOCC1
5.3,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
5.8,Cn1cccc1C(=O)N1CCC2(CCCN(Cc3ccncc3)C2)CC1
5.3,COc1cccc(Cn2c(=O)c(C)nc3cnc(Oc4cccc(Cl)c4)nc32)c1
4.6,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CCN(c1ncccn1)CC2
4.5,Cc1ccc(S(=O)(=O)O)cc1.O=C1C(c2ccccn2)=[N+]([O-])c2ccccc21
7.1,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1
5.2,CC(C)[C@@H](CC(=O)N[C@@H]1CCCC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)Cc1ccccc1)NC(=O)C[C@H](Cc1ccccc1)NC(=O)[C@@H]1CNCC[C@H]1N
4.8,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O
4.5,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
6.9,COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3C)c2c1
4.7,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(C[C@H]3CCCO3)c2n1
5.1,CCCCCCCC#Cc1ccccc1C(NC(=O)OC)C(C(=O)OC)C(=O)OC
4.7,COC(=O)C1CC1C(NC(=O)[C@H]1CCCCN1)c1ccccc1
4.5,N#CCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc21
5.6,COc1ccc2oc(-c3ccc(O)cc3)cc(=O)c2c1
4.4,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(C)=O)cc4)cc3)[nH]c2n(CCC)c1=O
5.3,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
4.6,COCCn1c(C(=O)N(C)C)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(F)cc3)(C(=O)OC)[C@@H]21
4.4,Cc1nc2cnc(Nc3ccccc3)nc2n(C[C@H]2CCCO2)c1=O
4.7,COc1ccc(Oc2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C4CC4)c3n2)cc1
4.4,Cc1cccc(C)c1OC[C@H](C)N
4.5,CC(=O)[C@H]1[C@H]2[C@H](C(=O)[C@@H]3OC[C@H]2O3)[C@@H]2c3ccccc3C=CN12
5.3,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(C[C@H](O)CO)c3C[C@H]2CN1C(=O)c1ccccc1
5.5,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccccc1)CC2=O
4.5,COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cnc(N4CCN(C)CC4)nc32)cc1
8.6,O=C(O)c1cscc1Cc1cccs1
5.0,CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C4CC4)c3n2)CC1
8.1,CN(C)Cc1ccccc1-c1cc(NC2CC2)ncn1
5.6,c1cc2c3c(c1)c1c(n3CCNC2)CCCC1
5.1,N#CCCn1c(=O)c(-c2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc21
7.0,c1ccc2c(c1)[I+]c1ccccc1-2
6.4,O=C1CN2CCN(CC2)CC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)NC(=O)CN2CCN(CC2)CC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)N1
4.4,C[C@H]1C2=C3C(CC[C@H]4C(OCc5ccc(F)cc5C(F)(F)F)OC[C@](C)([C@@H]34)N(C(=O)OC(C)(C)C)C2)C(CO)C1CO
6.0,O=c1c2ccccc2[se]n1-c1ccccc1
5.6,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O
5.8,O=C(c1ccncc1)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1
4.8,C[C@H](NC[C@H](O)CP(=O)(O)Cc1ccccc1)c1ccc(Cl)c(Cl)c1
4.6,Cn1c(=O)cnc2cnc(Nc3ccccc3)nc21
4.4,CC(C)C[C@@H](CC(=O)N[C@@H](CCCN)CC(=O)N[C@@H]1CCCC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)CC(C)C)NC(=O)[C@@H]1CNCC[C@H]1N
6.9,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
4.8,COc1cccc(Cn2c(=O)c(-c3ccc(F)c(F)c3)nc3cncnc32)c1
5.1,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccsc4Br)c3C[C@H]2CN1C(=O)c1ccccc1
4.4,COc1ccc(C(=O)N2CCC3(CC2)CCN(C(c2ccccc2)c2ccccc2)CC3)cc1
5.3,O=c1cc(-c2ccccc2O)oc2cc(O)cc(O)c12
4.9,O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1
4.6,COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1
4.4,CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C
4.5,C=CCN1CCc2c(cc(O)c(O)c2Br)[C@H](c2ccccc2)C1
5.6,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccccc4)c3C[C@H]2CN1C(=O)c1ccccc1
6.2,COc1ccccc1CNc1ncnc2ccc(-c3ccc(N(C)C)cc3)cc12
6.0,Cc1ccccc1-c1cncnc1NCCc1cnc[nH]1
6.0,CNc1nc(-c2ccc(C(=O)N(C)C)cc2)nc2ccccc12
5.5,COc1cccc([C@H]2Oc3ccc(OC)cc3/C(=N\OCC[C@@H]3C=C[C@H](OC(C)=O)[C@H](COC(C)=O)O3)[C@@H]2O)c1
