log_pct_unbound,canonical_smiles
1.0394141191761372,Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(F)cc3)c(=O)c12
1.0038911662369108,COc1cnc(-c2c(C)ccc(F)c2CCNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1
1.0038911662369108,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
0.985875357308394,COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)nc1C
0.985875357308394,O=P(c1ccccc1)(c1ccccc1)N(Cc1ccccn1)Cc1ccccn1
0.9675479762188621,CCOc1cc(CN2CCC(Nc3nc4cc(S(N)(=O)=O)ccc4o3)CC2)cc(OCC)c1N
0.9405164849325671,COc1ccc(CC(=O)NCc2ccccc2-c2ccccc2C(=O)NCCc2cccnc2)cc1
0.9405164849325671,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1
0.9314578706890054,NC(=O)c1ccc(-n2nnnc2Oc2ccc(Br)cc2)cc1
0.9222062774390164,COc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)ccn1
0.9127533036713233,CC(O)(C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1)C(F)(F)F
0.9127533036713233,CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(N)=N3)c2)c1
0.9036325160842379,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O
0.876217840591642,C[C@@H]1CN(C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N2CCC(C(=O)NC(C)(C)C)(C3CCCCC3)CC2)C[C@H](C)N1
0.876217840591642,Cn1c(-c2cccc(F)c2)nc2c(N)nc(C#CC3(O)CCCC3)nc21
0.8668778143374989,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1
0.8668778143374989,Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1
0.8299466959416363,CC1=NC(c2ccc(F)cc2)(c2cccc(-c3cccnc3)c2)N=C1N
0.8202014594856402,CC(O)(C(=O)Nc1cccc(S(=O)(=O)c2ccccc2)c1)C(F)(F)F
0.8202014594856402,c1ccc2c(c1)CC(N1CCN(c3cccc4c3OCCO4)CC1)C2
0.8109042806687004,COc1ccc2c(C)cc(N[C@H]3CC[C@H](NCc4cn(C)c5cccnc45)C3)nc2c1
0.7923916894982541,CCCCCCC(=O)CCCCCC/C=C/C[C@@H](O)[C@H](O)[C@@](N)(CO)C(=O)O
0.7641761323903309,COc1cc(C(C)C)c(Oc2cnc(NC(CO)CO)nc2N)cc1I
0.6785183790401136,C[C@H](c1nc2ncccc2c(=O)n1-c1ccc(Cl)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1ccc(C(F)(F)F)c(F)c1
0.6693168805661123,CCCN(c1cccc(C#N)c1)P(=O)(c1ccccc1)c1ccccc1
0.6693168805661123,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1
0.6599162000698495,CC1=NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N
0.6314437690131721,O=C(c1cccc(N2Cc3cccc(Cl)c3C2=O)c1)N1CCC2(CC1)CCN(c1ccncc1)CC2
0.6314437690131721,C/C=C/c1ccc(Oc2nnnn2-c2ccc(C(N)=O)cc2)c(OC)c1
0.6211762817750359,C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cn1
0.6211762817750359,CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1
0.6117233080073422,NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21
0.6117233080073422,NC1=NC(c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21
0.6020599913279624,COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@H](C)CCC[C@@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1
0.5921767573958664,CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1
0.5634810853944102,CC(C)Cc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1
0.5538830266438741,C[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cn1
0.5538830266438741,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
0.5352941200427713,Cc1nn(C)c(C)c1-c1ccc(-c2nc3ccncc3c(O)c2C#N)cc1
0.5250448070368445,Cc1nccn1-c1sc(Nc2cnccn2)nc1-c1cccc(C#N)c1
0.5065050324048712,Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(Cl)cc3)c(=O)c12
0.4955443375464479,O=C1CCc2cc(-c3cncc4ccccc34)ccc2N1
0.47712125471966244,CC1=C(C(=O)OCc2ccccc2)C(c2cccs2)NC(=O)N1
0.47712125471966244,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1
0.44715803134221876,NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C3CC3)c2)c2cccc(F)c21
0.42813479402878996,CC1(CCCc2cc(=O)oc3[nH]c(=O)[nH]c(=O)c23)CC1
0.42813479402878996,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
0.4183012913197462,COCCC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N3CC(F)(F)CN=C32)c1
0.399673721481039,Cc1nc(-c2c(F)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)no1
0.399673721481039,CCn1cc([C@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O
0.38021124171160703,CC#Cc1ccnc(-c2cc(C3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1
0.35983548233988916,Cc1ccc2c(c1)c(-c1ccnc3c(Cl)cccc13)c(C)n2CC(=O)O
0.35983548233988916,Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1
0.3404441148401179,O=C1Nc2cc(C(F)(F)F)ccc2C1(O)c1cc(Cl)ccc1O
0.3404441148401179,CC(C)NC(=O)c1nn(-c2ccc(Cl)cc2)c(=O)c2c(N)scc12
0.3201462861110547,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Br)c3)cc1C21N=C(C)C(N)=N1
0.3010299956639812,CCC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
0.3010299956639812,COc1cc(Nc2nc3c(c(Cc4ccccc4)n2)CN(CCO)CC3)ccc1-n1cnc(C)c1
0.28103336724772676,COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)s1
0.28103336724772676,CC(C)S(=O)(=O)N(C)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)CF)cc(NC[C@H]2C[C@@H]2C)n1
0.2528530309798947,COc1ccc(S(=O)(=O)N2CC(C)N(S(=O)(=O)c3ccc(OC)cc3)CC2C)cc1
0.23299611039215223,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21
0.20411998265592324,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
0.20411998265592324,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)c(F)c(N2CCCCS2(=O)=O)c1
0.17318626841227255,CC#Cc1cncc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1
0.17318626841227255,Cc1ncccc1Oc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C
0.17318626841227255,COc1cc(Nc2nc3c(c(COC4CCCC4)n2)COCC3)ccc1-n1cnc(C)c1
0.17318626841227255,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1
0.17318626841227255,N#CCOc1ccccc1-c1ccc(-c2nc3ccncc3c(O)c2C#N)cc1
0.14301480025409524,CC(C)(C)OC(=O)NC[C@H]1CC[C@H](CNC(=O)c2cc(N3CCC(CCN4CC(O)C4)CC3)nc3ccccc23)CC1
0.14301480025409524,CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(F)cc1
0.11394335230683582,COCC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N3CC(F)(F)CN=C32)c1
0.11394335230683582,Cc1cc(-c2ccc(-c3nc4ccncc4c(O)c3C#N)cc2)ccn1
0.07554696139252993,O=C(Nc1ccc(Cl)c(C(=O)Nc2cccnc2)c1)c1cccc(C(F)(F)F)c1
0.04532297878665721,CC(C)[C@H](C(=O)Nc1nccs1)c1ccc(Cl)cc1
-0.004364805402452329,COC(=O)N[C@@H](C)C#Cc1cnc(Oc2ccc(OC(C)C)cc2)s1
-0.022276394711150935,O=C1COc2nccc(-c3ccccc3F)c2CN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1
-0.05551732784983362,Cc1nccc(-c2ccc(-c3nc4ccncc4c(O)c3C#N)cc2)c1Cl
-0.09151498112134904,COc1ccc(C2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C
-0.10237290870955514,CN(C)CCC1CCN(c2cc(C(=O)NC[C@H]3CC[C@H](CNC(=O)OC(C)(C)C)CC3)c3ccccc3n2)CC1
-0.12493873660829995,CC(C)Cn1cnc2c(N)nc3ccccc3c21
-0.1611509092627461,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1
-0.20065945054642143,N#Cc1c(O)c2c(-c3ccc(-c4ccccc4O)cc3)csc2[nH]c1=O
-0.22184874961636047,CC#Cc1cncc(-c2cccc(C3(c4cc(C)c(OC)c(C)c4)N=C(C)C(N)=N3)c2)c1
-0.2291479883578533,CS(=O)(=O)Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1
-0.2924298239020593,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccncc1)c1ccc(Cl)cc1
-0.3010299956639812,C[C@H](c1ccc(F)cc1CCCC(=O)O)N(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1
-0.3665315444204066,O=c1c2cc(-c3ccc(Cl)cc3)oc2ccn1-c1ccc2c(cnn2CCN2CCCC2)c1
-0.3665315444204066,FC(F)(F)Oc1ccc(-c2nnc(CCCCc3ccc4cccnc4n3)o2)cc1Cl
-0.3872161432802681,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1
-0.4089353929735002,CN(C)CCC1CCN(c2cc(C(=O)NC[C@H]3CC[C@H](CNC(=O)OCC(C)(C)C)CC3)c3ccccc3n2)CC1
-0.4089353929735002,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1
-0.4089353929735002,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1P(=O)(c1ccccc1)c1ccccc1
-0.4814860601221148,O=C(Nc1ccc(CN2CCNCC2)cc1-c1nc2ccccc2[nH]1)c1cnc2ccccc2n1
-0.5376020021010346,Oc1ccc2cc(CNCCc3ccc(Br)cc3)c(-c3ccsc3)nc2c1
-0.5686362358410191,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
-0.6020599913279624,CCOc1cc2c(c(F)c1OCC)C(=N)N(CC(=O)c1cc(N3CCOCC3)c(OC)c(C(C)(C)C)c1)C2
-0.6382721639823996,Fc1ccc(-c2cnc(C3CCN(Cc4ccn(-c5ccc(C(F)(F)F)cc5)c4)CC3)[nH]2)cc1
-0.657577319177796,N#Cc1c(-c2ccc(-c3ccccc3Cl)cc2)nc2ccncc2c1O
-0.657577319177796,Cc1cccc(-c2ccc(CNC(=O)CCCc3ccc4cccnc4n3)cc2)c1
-0.6777807052660937,O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O
-0.6777807052660937,COc1cc(-n2nnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1N1CC[C@@H](O)C1
-0.6989700043360126,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2F)nc2nc(N)sc12
-0.6989700043360126,CCCC[C@H](NC[C@@H]1Cc2cccc(c2)CCCCc2cc(cc(N(CCC)S(C)(=O)=O)c2)C(=O)N1)C(=O)NCC(C)C
-0.7212463990471762,COc1ccc(Cl)cc1C1(F)C(=O)Nc2cc(C(F)(F)F)ccc21
-0.7447274948966774,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](O)C1CC1
-0.7958800173440845,CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)[C@H]1c1cccc2c(=O)cc(C)oc12
-0.8860566476931784,c1ccc2nc(COc3ccc(-c4n[nH]cc4-c4ccncc4)cc3)ccc2c1
-0.8860566476931784,O=C(CN1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1
-0.8860566476931784,N#Cc1c(-c2ccc(-c3ccccc3OC(F)(F)F)cc2)nc2ccncc2c1O
-1.0000000000000246,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O
-1.0457574905606586,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2[nH]c(=O)sc12
-1.1549019599857855,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2
-1.1549019599857855,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(Cl)cc5)CC4)cc3)[nH]c2c1=O
-1.301029995664006,Fc1ccc(-c2cc(C3CCN(Cc4ccn(-c5ccc(C(F)(F)F)cc5)c4)CC3)no2)cc1
-1.301029995664006,CC(C)Oc1ccc(-c2nc(-c3cccc4c(CCC(=O)O)c[nH]c34)no2)cc1Cl
